ID NODO | ID WAY | Nombre | latitud | longitud 
3774959387 | 147734791 | Sin Nombre | -32.978697 | -68.8839169
1609307558 | 147734791 | Sin Nombre | -32.9786934 | -68.8837544
1609307529 | 147734792 | Sin Nombre | -32.9778845 | -68.8823534
1609307528 | 147734792 | Sin Nombre | -32.9767851 | -68.8813477
1609307536 | 147734792 | Sin Nombre | -32.9764073 | -68.8810586
1609307559 | 147734792 | Sin Nombre | -32.9759733 | -68.8807264
4033168418 | 147734794 | Sin Nombre | -32.9759429 | -68.883523
1609307561 | 147734794 | Sin Nombre | -32.9760369 | -68.8831291
1609307526 | 147734794 | Sin Nombre | -32.9764282 | -68.8832238
1609307555 | 147734794 | Sin Nombre | -32.9765317 | -68.8832828
1609307535 | 147734794 | Sin Nombre | -32.9766893 | -68.8832935
1609307534 | 147734794 | Sin Nombre | -32.9767208 | -68.8832452
1609307562 | 147734794 | Sin Nombre | -32.9767939 | -68.8832294
1609307546 | 147734797 | Sin Nombre | -32.9762459 | -68.8826694
1609307562 | 147734797 | Sin Nombre | -32.9767939 | -68.8832294
1609307564 | 147734797 | Sin Nombre | -32.9768466 | -68.8832848
1609307532 | 147734797 | Sin Nombre | -32.976989 | -68.8833793
1609307544 | 147734797 | Sin Nombre | -32.9778086 | -68.8836569
3774959385 | 147734797 | Sin Nombre | -32.9784602 | -68.8836968
1609307558 | 147734797 | Sin Nombre | -32.9786934 | -68.8837544
1609333197 | 147742962 | Sin Nombre | -32.9847638 | -68.8672185
1609333262 | 147742962 | Sin Nombre | -32.9847961 | -68.8684256
1609333277 | 147742963 | Sin Nombre | -32.9888347 | -68.8673891
1609333189 | 147742963 | Sin Nombre | -32.9883218 | -68.8673641
1609566634 | 147742965 | Sin Nombre | -32.989146 | -68.8669772
1609333240 | 147742965 | Sin Nombre
1609333231 | 147742965 | Sin Nombre
1609333245 | 147742966 | Sin Nombre | -32.9891409 | -68.8659868
1609333154 | 147742966 | Sin Nombre
1609333247 | 147742966 | Sin Nombre
1609333202 | 147742971 | Sin Nombre | -32.9882857 | -68.8684191
1609333300 | 147742971 | Sin Nombre | -32.9882913 | -68.8682544
1609333189 | 147742971 | Sin Nombre | -32.9883218 | -68.8673641
1609333150 | 147742971 | Sin Nombre | -32.9883516 | -68.8664956
1609333148 | 147742971 | Sin Nombre | -32.9883577 | -68.8663162
1609333140 | 147742972 | Sin Nombre | -32.9886243 | -68.8682707
1609333258 | 147742972 | Sin Nombre | -32.9885942 | -68.8692994
1609333228 | 147742973 | Pehuén | -32.9825094 | -68.8668698
1609333164 | 147742973 | Pehuén | -32.9825687 | -68.868158
1609333233 | 147742975 | Sin Nombre | -32.9888077 | -68.8682796
1609333140 | 147742975 | Sin Nombre | -32.9886243 | -68.8682707
1609333300 | 147742975 | Sin Nombre | -32.9882913 | -68.8682544
1609333150 | 147742981 | Sin Nombre | -32.9883516 | -68.8664956
1609333161 | 147742981 | Sin Nombre | -32.9891438 | -68.8665499
1609333167 | 147742986 | Los Alcazares | -32.9835037 | -68.8675877
1609333188 | 147742986 | Los Alcazares | -32.9835365 | -68.8676355
1609333281 | 147742986 | Los Alcazares | -32.9835811 | -68.867667
1609333261 | 147742986 | Los Alcazares | -32.9836085 | -68.8676758
1609333162 | 147742986 | Los Alcazares | -32.9836603 | -68.8676756
1609333259 | 147742986 | Los Alcazares | -32.9837038 | -68.8676576
1609333160 | 147742986 | Los Alcazares | -32.9837447 | -68.8676196
1609333298 | 147742986 | Los Alcazares | -32.9837793 | -68.86754
1609333266 | 147742986 | Los Alcazares | -32.9837818 | -68.8674783
1609333296 | 147742986 | Los Alcazares | -32.9837634 | -68.8674124
1609333151 | 147742986 | Los Alcazares | -32.9837303 | -68.8673648
1609333303 | 147742986 | Los Alcazares | -32.983689 | -68.8673353
1609333263 | 147742986 | Los Alcazares | -32.9836383 | -68.8673227
1609333294 | 147742986 | Los Alcazares | -32.983564799999996 | -68.8673428
1609333280 | 147742986 | Los Alcazares | -32.9835237 | -68.8673804
1609333234 | 147742986 | Los Alcazares | -32.9835021 | -68.8674168
1609333144 | 147742986 | Los Alcazares | -32.983486 | -68.8674755
1609333187 | 147742986 | Los Alcazares | -32.9834878 | -68.8675372
1609333167 | 147742986 | Los Alcazares | -32.9835037 | -68.8675877
1609333283 | 147742987 | Sin Nombre
1609333168 | 147742987 | Sin Nombre
1609333260 | 147742987 | Sin Nombre | -32.9891506 | -68.8678699
1609333147 | 147742989 | Sin Nombre | -32.9818017 | -68.867349
1609333152 | 147742989 | Sin Nombre | -32.9818249 | -68.8680512
1609333162 | 147742991 | Los Alcazares | -32.9836603 | -68.8676756
1609333219 | 147742991 | Los Alcazares | -32.9835984 | -68.8677442
1609333237 | 147742991 | Los Alcazares | -32.9835039 | -68.8677872
1609333236 | 147742991 | Los Alcazares | -32.9834499 | -68.8678569
1609333264 | 147742991 | Los Alcazares | -32.9834369 | -68.8682626
1609333176 | 147742993 | Sin Nombre | -32.989136 | -68.8650319
1609333284 | 147742993 | Sin Nombre
1609333228 | 147742996 | Sin Nombre | -32.9825094 | -68.8668698
1609333157 | 147742996 | Sin Nombre | -32.9825409 | -68.8667894
1609333145 | 147742996 | Sin Nombre | -32.9825274 | -68.8664246
1609333200 | 147742996 | Sin Nombre | -32.9834904 | -68.8666714
322745662 | 147744015 | Besares | -32.9808766 | -68.8615521
1609339194 | 147744015 | Besares | -32.9808994 | -68.8613888
1609339201 | 147744016 | Sin Nombre | -32.9808739 | -68.8615968
1609339199 | 147744016 | Sin Nombre | -32.9809076 | -68.8615564
1609339192 | 147744016 | Sin Nombre | -32.9809285 | -68.8613959
1609339197 | 147744016 | Sin Nombre | -32.980904699999996 | -68.8613505
1609339194 | 147744017 | Besares | -32.9808994 | -68.8613888
1609339197 | 147744017 | Besares | -32.980904699999996 | -68.8613505
322745663 | 147744017 | Besares | -32.9809331 | -68.861235
1609385705 | 147754787 | Sin Nombre | -32.982771 | -68.8746397
1609385725 | 147754787 | Sin Nombre | -32.98287 | -68.8747899
1609385747 | 147754787 | Sin Nombre | -32.983464 | -68.8749294
1609385756 | 147754787 | Sin Nombre | -32.983905 | -68.8750796
1609385722 | 147754787 | Sin Nombre | -32.9840309 | -68.8750581
1609385724 | 147754791 | Sin Nombre | -32.9819205 | -68.8730518
1609385745 | 147754791 | Sin Nombre | -32.982563999999996 | -68.8730518
1609385695 | 147754791 | Sin Nombre | -32.98269 | -68.872966
1609385758 | 147754791 | Sin Nombre | -32.9827366 | -68.8728179
1609385692 | 147754791 | Sin Nombre | -32.982798 | -68.8726227
1609385738 | 147754791 | Sin Nombre | -32.982906 | -68.8725905
1609385648 | 147754791 | Sin Nombre | -32.9835 | -68.8726227
1609385703 | 147754791 | Sin Nombre | -32.9839781 | -68.8728523
1609385704 | 147754791 | Sin Nombre | -32.9841209 | -68.8729231
1609385682 | 147754791 | Sin Nombre | -32.9844719 | -68.8730089
1609385721 | 147754791 | Sin Nombre | -32.9845799 | -68.8729767
1609385728 | 147754801 | Sin Nombre | -32.9811256 | -68.872764
1609385688 | 147754801 | Sin Nombre | -32.9810485 | -68.8728035
1609385755 | 147754804 | Sin Nombre | -32.982775 | -68.8715208
1609385684 | 147754804 | Sin Nombre | -32.982699 | -68.8716785
1609385758 | 147754804 | Sin Nombre | -32.9827366 | -68.8728179
1609385735 | 147754804 | Sin Nombre | -32.98278 | -68.8730626
1609385702 | 147754804 | Sin Nombre | -32.982933 | -68.8733093
1609385686 | 147754804 | Sin Nombre | -32.982933 | -68.8734917
1609385706 | 147754804 | Sin Nombre | -32.982744 | -68.8745002
1609385705 | 147754804 | Sin Nombre | -32.982771 | -68.8746397
1609385653 | 147754807 | Sin Nombre | -32.9810558 | -68.8731764
1609385707 | 147754807 | Sin Nombre | -32.9811342 | -68.8731218
1609385721 | 147754810 | Sin Nombre | -32.9845799 | -68.8729767
1609385669 | 147754810 | Sin Nombre | -32.9846339 | -68.872848
1609385727 | 147754810 | Sin Nombre | -32.9845979 | -68.8719039
1609385712 | 147754810 | Sin Nombre | -32.98453 | -68.8717354
1609385722 | 147754813 | Sin Nombre | -32.9840309 | -68.8750581
1609385743 | 147754813 | Sin Nombre | -32.9841299 | -68.8749079
1609385668 | 147754813 | Sin Nombre | -32.984147899999996 | -68.8747577
1609385690 | 147754813 | Sin Nombre | -32.9839949 | -68.8741033
1609385709 | 147754813 | Sin Nombre | -32.9839859 | -68.8730089
1609385703 | 147754813 | Sin Nombre | -32.9839781 | -68.8728523
1609385712 | 147754815 | Sin Nombre | -32.98453 | -68.8717354
1609385729 | 147754815 | Sin Nombre | -32.984341 | -68.8716067
1609385697 | 147754815 | Sin Nombre | -32.983842 | -68.8716571
1609385760 | 147754815 | Sin Nombre | -32.983477 | -68.8716603
1609385672 | 147754815 | Sin Nombre | -32.982933 | -68.8714854
1609385755 | 147754815 | Sin Nombre | -32.982775 | -68.8715208
2563837521 | 147754817 | Sin Nombre | -32.9812011 | -68.8730509
1609385711 | 147754817 | Sin Nombre | -32.981245 | -68.8730222
2563837533 | 147754817 | Sin Nombre | -32.9813347 | -68.8729462
1609385667 | 147754817 | Sin Nombre | -32.9814255 | -68.8728694
1609385763 | 147754817 | Sin Nombre | -32.9815335 | -68.8728587
1609385740 | 147754817 | Sin Nombre | -32.9816775 | -68.8729767
1609385656 | 147754817 | Sin Nombre | -32.9818125 | -68.8730411
1609385724 | 147754817 | Sin Nombre | -32.9819205 | -68.8730518
1609385670 | 147754817 | Sin Nombre | -32.9817896 | -68.872937
1609385673 | 147754817 | Sin Nombre | -32.9816415 | -68.8727621
1609385750 | 147754817 | Sin Nombre | -32.9815016 | -68.8727009
1609385761 | 147754817 | Sin Nombre | -32.9814131 | -68.8727118
1609385649 | 147754817 | Sin Nombre | -32.9813535 | -68.8727192
2563837527 | 147754817 | Sin Nombre | -32.9812689 | -68.8727623
1609385655 | 147754817 | Sin Nombre | -32.9812454 | -68.8727744
2563837518 | 147754817 | Sin Nombre | -32.9811849 | -68.8728072
1609385728 | 147754821 | Sin Nombre | -32.9811256 | -68.872764
1609385723 | 147754821 | Sin Nombre | -32.981043 | -68.8726079
1609385671 | 147754823 | Sin Nombre | -32.9810538 | -68.8730854
1609385707 | 147754823 | Sin Nombre | -32.9811342 | -68.8731218
1609385707 | 147754827 | Sin Nombre | -32.9811342 | -68.8731218
1609385753 | 147754827 | Sin Nombre | -32.9811596 | -68.8731081
1609385726 | 147754827 | Sin Nombre | -32.9811909 | -68.873085
2563837521 | 147754827 | Sin Nombre | -32.9812011 | -68.8730509
1609385746 | 147754827 | Sin Nombre | -32.9812117 | -68.8730155
2563837523 | 147754827 | Sin Nombre | -32.9812145 | -68.8728911
2563837518 | 147754827 | Sin Nombre | -32.9811849 | -68.8728072
1609385674 | 147754827 | Sin Nombre | -32.9811608 | -68.872792
1609385693 | 147754827 | Sin Nombre | -32.9811299 | -68.8727691
1609385728 | 147754827 | Sin Nombre | -32.9811256 | -68.872764
1609449153 | 147765682 | Sin Nombre | -32.9849549 | -68.8770927
1609449196 | 147765682 | Sin Nombre | -32.9850166 | -68.8771463
1609449064 | 147765682 | Sin Nombre | -32.985111 | -68.8773032
1609449167 | 147765682 | Sin Nombre | -32.9854335 | -68.8774334
1609449175 | 147765682 | Sin Nombre | -32.9859518 | -68.8773967
1609449046 | 147765682 | Sin Nombre | -32.9859921 | -68.8773978
1609449062 | 147765689 | Sin Nombre | -32.984783 | -68.8700764
1609449091 | 147765689 | Sin Nombre | -32.9857252 | -68.8701538
1609449225 | 147765691 | Sin Nombre | -32.9809803 | -68.8698181
1609449038 | 147765691 | Sin Nombre | -32.9811101 | -68.8698171
1609449204 | 147765691 | Sin Nombre | -32.9815759 | -68.8698358
1609449185 | 147765691 | Sin Nombre | -32.9817941 | -68.8698385
1609449061 | 147765691 | Sin Nombre | -32.9819741 | -68.8698278
1609448983 | 147765691 | Sin Nombre | -32.9820574 | -68.8697956
1609448987 | 147765691 | Sin Nombre | -32.9826513 | -68.8698144
1609449178 | 147765691 | Sin Nombre | -32.9828921 | -68.8697876
1609449147 | 147765691 | Sin Nombre | -32.9830586 | -68.8698224
1609449143 | 147765691 | Sin Nombre | -32.9831193 | -68.8698788
1609449116 | 147765691 | Sin Nombre | -32.9833196 | -68.8698895
1609449238 | 147765698 | Sin Nombre | -32.9859531 | -68.8764801
1609448994 | 147765698 | Sin Nombre | -32.9858708 | -68.8764684
1609448997 | 147765698 | Sin Nombre | -32.9853894 | -68.8763128
1609449033 | 147765698 | Sin Nombre | -32.9849124 | -68.8763128
1609449026 | 147765698 | Sin Nombre | -32.9849124 | -68.8763755
1609449028 | 147765698 | Sin Nombre | -32.9853824 | -68.8763755
1609448991 | 147765698 | Sin Nombre | -32.9858608 | -68.8765301
1609449094 | 147765698 | Sin Nombre | -32.9859559 | -68.8765449
1111784558 | 147765700 | Sin Nombre | -32.9825078 | -68.876815
1609449145 | 147765700 | Sin Nombre | -32.9826225 | -68.8766411
1609449150 | 147765704 | Sin Nombre | -32.9852859 | -68.8733501
1609449031 | 147765704 | Sin Nombre | -32.9857448 | -68.8734627
1609449007 | 147765704 | Sin Nombre | -32.985834 | -68.8734709
1609449193 | 147765707 | Sin Nombre | -32.9849214 | -68.8744471
1609449008 | 147765707 | Sin Nombre | -32.9858168 | -68.8746775
1609449025 | 147765707 | Sin Nombre | -32.9858767 | -68.8746794
1609449181 | 147765708 | Sin Nombre | -32.9836616 | -68.8711158
1609449201 | 147765708 | Sin Nombre | -32.9826176 | -68.8709924
1609449023 | 147765708 | Sin Nombre | -32.9819043 | -68.8709903
1609449227 | 147765708 | Sin Nombre | -32.9810718 | -68.8710144
1609449113 | 147765708 | Sin Nombre | -32.9810073 | -68.8710169
1609449040 | 147765718 | Sin Nombre | -32.9842914 | -68.870861
1609449049 | 147765718 | Sin Nombre | -32.9846514 | -68.8708771
1609449078 | 147765718 | Sin Nombre | -32.9846514 | -68.8711346
1609449212 | 147765718 | Sin Nombre | -32.9856728 | -68.8711828
1609449030 | 147765718 | Sin Nombre | -32.9857534 | -68.8711879
1609448988 | 147765722 | Sin Nombre | -32.9809968 | -68.8705503
1609449003 | 147765722 | Sin Nombre | -32.9811596 | -68.8705515
1609449114 | 147765722 | Sin Nombre | -32.9816411 | -68.8705649
1609449075 | 147765722 | Sin Nombre | -32.9819989 | -68.8705622
1609449079 | 147765722 | Sin Nombre | -32.9822576 | -68.8705863
1609448985 | 147765722 | Sin Nombre | -32.9830451 | -68.8706083
1609449043 | 147765727 | Granaderos | -32.9819668 | -68.8713795
1609449164 | 147765727 | Granaderos | -32.9810156 | -68.8713871
1609449082 | 147765730 | Sin Nombre | -32.9850429 | -68.8758657
1609449085 | 147765730 | Sin Nombre | -32.9858618 | -68.8760803
1609448993 | 147765730 | Sin Nombre | -32.9859361 | -68.8760783
1113469900 | 147776115 | Ugarte | -32.9616101 | -68.8661599
1103866794 | 147776115 | Ugarte | -32.9615718 | -68.8663144
1103866784 | 147776115 | Ugarte | -32.9615324 | -68.8664269
1375120783 | 147776115 | Ugarte | -32.9615128 | -68.8664785
1103866677 | 147776115 | Ugarte | -32.961467999999996 | -68.8665856
1103866838 | 147776115 | Ugarte | -32.961361 | -68.8666519
1609566663 | 147776116 | Sin Nombre | -32.9816544 | -68.8748629
1609566654 | 147776116 | Sin Nombre | -32.9810926 | -68.8748093
1609566652 | 147776118 | Besares | -32.9811028 | -68.8754225
1609566654 | 147776118 | Besares | -32.9810926 | -68.8748093
1609566629 | 147776118 | Besares | -32.9810914 | -68.8747553
1609566673 | 147776118 | Besares | -32.9810784 | -68.8741816
1609220003 | 147776118 | Besares | -32.9810706 | -68.8738333
1609566697 | 147776118 | Besares | -32.9810685 | -68.8737416
2563837513 | 147776118 | Besares | -32.9810611 | -68.8732855
1609566637 | 147776119 | Las Marias | -32.9876837 | -68.8712412
1609566698 | 147776119 | Las Marias | -32.9876927 | -68.8709415
1609566678 | 147776119 | Las Marias | -32.9877046 | -68.8690502
1111784553 | 147776120 | Loria | -32.9811394 | -68.8811567
1111784831 | 147776120 | Loria | -32.9821887 | -68.881675
1609727857 | 147776120 | Loria | -32.9829267 | -68.8820743
1111784725 | 147776120 | Loria | -32.9831407 | -68.8821901
1866359071 | 147776120 | Loria | -32.9834301 | -68.8823159
1111784582 | 147776120 | Loria | -32.983836 | -68.8824923
1609727922 | 147776120 | Loria | -32.984601 | -68.8828289
1111784859 | 147776120 | Loria | -32.9852232 | -68.8830577
1609566627 | 147776120 | Loria | -32.9855509 | -68.8831702
322745599 | 147776121 | Viamonte | -32.986377 | -68.8827119
322745597 | 147776121 | Viamonte | -32.9872057 | -68.8835505
1111784901 | 147776121 | Viamonte | -32.987211 | -68.8835571
322745595 | 147776121 | Viamonte | -32.9879469 | -68.8843498
2546278892 | 147776121 | Viamonte | -32.9880598 | -68.8844737
2546273280 | 147776121 | Viamonte | -32.988216800000004 | -68.884646
2546278889 | 147776121 | Viamonte | -32.9882544 | -68.8846873
322745626 | 147776121 | Viamonte | -32.988333 | -68.8847677
322745599 | 147776122 | Aguinaga | -32.986377 | -68.8827119
322745624 | 147776122 | Aguinaga | -32.9868276 | -68.8821375
1111784638 | 147776125 | Malvinas | -32.9715618 | -68.8692636
1111784700 | 147776125 | Malvinas | -32.9715956 | -68.8691402
1609566683 | 147776126 | Loria | -32.9857301 | -68.883254
1609566627 | 147776126 | Loria | -32.9855509 | -68.8831702
1111784763 | 147776128 | Aguinaga | -32.985873 | -68.8833486
2266475300 | 147776128 | Aguinaga | -32.9857687 | -68.8835782
1111784636 | 147776128 | Aguinaga | -32.9855954 | -68.8843167
1609220030 | 147776129 | Sin Nombre | -32.9740343 | -68.8701525
1609219994 | 147776129 | Sin Nombre | -32.9741501 | -68.8701725
1609333211 | 147776130 | Sin Nombre
1609333146 | 147776130 | Sin Nombre | -32.9891352 | -68.864873
1111784655 | 147776132 | Justicia | -32.986668 | -68.8811944
1111784827 | 147776132 | Justicia | -32.9867543 | -68.8807963
1111784917 | 147776132 | Justicia | -32.9867541 | -68.8797234
1111784809 | 147776133 | Laprida | -32.9644162 | -68.8667753
1113469803 | 147776133 | Laprida | -32.9643654 | -68.8659573
1608978825 | 147776133 | Laprida | -32.9643494 | -68.8656996
1111784852 | 147776133 | Laprida | -32.9643054 | -68.8649898
1113469746 | 147776133 | Laprida | -32.9642694 | -68.8644102
1113469568 | 147776133 | Laprida | -32.9642478 | -68.8640626
1113469848 | 147776133 | Laprida | -32.9641894 | -68.8631206
1113469829 | 147776133 | Laprida | -32.9641084 | -68.8618163
1608978844 | 147776133 | Laprida | -32.9639798 | -68.8597451
1608978786 | 147776133 | Laprida | -32.9639142 | -68.8586883
1113469551 | 147776133 | Laprida | -32.963873 | -68.8580233
1609566625 | 147776134 | Sin Nombre | -32.9819469 | -68.8748307
1609566629 | 147776134 | Sin Nombre | -32.9810914 | -68.8747553
1609566676 | 147776135 | Las Heras | -32.9587379 | -68.8583325
1113469938 | 147776135 | Las Heras | -32.9594622 | -68.8582709
1113469740 | 147776135 | Las Heras | -32.9604707 | -68.8582175
1113469974 | 147776135 | Las Heras | -32.9615078 | -68.8581625
1609566692 | 147776136 | Ugarte | -32.9616279 | -68.8659691
1103866896 | 147776136 | Ugarte | -32.9616221 | -68.8660695
1113469900 | 147776136 | Ugarte | -32.9616101 | -68.8661599
1111784673 | 147776137 | Laprida | -32.9643914 | -68.8669508
1111784809 | 147776137 | Laprida | -32.9644162 | -68.8667753
2502987373 | 147776141 | Sin Nombre | -32.9875783 | -68.8718858
2502987372 | 147776141 | Sin Nombre | -32.9876278 | -68.8719395
2502987371 | 147776141 | Sin Nombre | -32.9877178 | -68.8719556
2502987370 | 147776141 | Sin Nombre | -32.9877428 | -68.8719929
1609566647 | 147776141 | Sin Nombre | -32.9878056 | -68.8719929
1609566641 | 147776141 | Sin Nombre | -32.9889956 | -68.8721355
1609566626 | 147776142 | Besares | -32.9811054 | -68.875538
1609566652 | 147776142 | Besares | -32.9811028 | -68.8754225
1609220033 | 147776144 | Sin Nombre | -32.9767855 | -68.8713762
1609220040 | 147776144 | Sin Nombre | -32.9767495 | -68.8684418
1609566624 | 147776145 | Rosas | -32.9815546 | -68.8742036
1609566673 | 147776145 | Rosas | -32.9810784 | -68.8741816
1609566628 | 147776146 | Los Tilos | -32.9821494 | -68.8737739
1609566697 | 147776146 | Los Tilos | -32.9810685 | -68.8737416
322745628 | 147776147 | Larrea | -32.988503 | -68.8843152
322745629 | 147776147 | Larrea | -32.9886124 | -68.8838385
1618057465 | 147776147 | Larrea | -32.9886189 | -68.8837277
322745630 | 147776147 | Larrea | -32.9886328 | -68.883246
1111784816 | 147776147 | Larrea | -32.988658 | -68.8825153
322745631 | 147776147 | Larrea | -32.988665 | -68.8823136
1618057482 | 147776147 | Larrea | -32.9886873 | -68.8816693
322745632 | 147776147 | Larrea | -32.988692 | -68.8814625
2563837574 | 147776147 | Larrea | -32.9886937 | -68.8813266
1111784824 | 147776147 | Larrea | -32.988694 | -68.8813216
322745633 | 147776147 | Larrea | -32.988725 | -68.8805734
1618057467 | 147776147 | Larrea | -32.9887889 | -68.8787215
1618057495 | 147776147 | Larrea | -32.9887961 | -68.8786063
1111784748 | 147776147 | Larrea | -32.9888611 | -68.876628
1618057501 | 147776147 | Larrea | -32.9889352 | -68.8741263
322745641 | 147776147 | Larrea | -32.9889414 | -68.8737241
1609566639 | 147776148 | Sin Nombre | -32.9811065 | -68.8755864
1609566674 | 147776148 | Sin Nombre | -32.9811303 | -68.8755594
1609566675 | 147776148 | Sin Nombre | -32.9811303 | -68.8754548
1609566652 | 147776148 | Sin Nombre | -32.9811028 | -68.8754225
1609333245 | 147776149 | Larrea | -32.9891409 | -68.8659868
1609333176 | 147776149 | Larrea | -32.989136 | -68.8650319
1609333146 | 147776149 | Larrea | -32.9891352 | -68.864873
1609661610 | 147778753 | del Pino | -32.9733969 | -68.8794868
1609661599 | 147778753 | del Pino | -32.9730886 | -68.879718
1609661612 | 147778754 | La Habana | -32.9645218 | -68.8569188
1609661606 | 147778754 | La Habana | -32.9643402 | -68.8581138
1609661608 | 147778755 | del Lago | -32.9734919 | -68.8805689
1609661607 | 147778755 | del Lago | -32.9738604 | -68.8804147
1609661614 | 147778755 | del Lago | -32.97424 | -68.8804676
322745601 | 147778980 | Sin Nombre | -32.9859193 | -68.8821752
1609673455 | 147778980 | Sin Nombre | -32.9857775 | -68.8820383
1609727899 | 147780450 | Sin Nombre | -32.9853836 | -68.8842472
1609727866 | 147780450 | Sin Nombre | -32.9855153 | -68.8842922
1609727928 | 147780451 | Sin Nombre | -32.9835175 | -68.8862513
1609727862 | 147780451 | Sin Nombre | -32.9838218 | -68.8863715
1609673469 | 147780452 | Italia | -32.9857343 | -68.8809798
322745607 | 147780452 | Italia | -32.9855248 | -68.8808306
2578814209 | 147780452 | Italia | -32.9849579 | -68.8803493
2578814206 | 147780452 | Italia | -32.9847676 | -68.8801878
1866359076 | 147780452 | Italia | -32.9847357 | -68.8801607
322745612 | 147780452 | Italia | -32.9845167 | -68.8799748
1111784879 | 147780452 | Italia | -32.9838841 | -68.8794467
1624727427 | 147780452 | Italia | -32.9836731 | -68.8792792
2529850056 | 147780452 | Italia | -32.982932 | -68.8786731
2529850052 | 147780452 | Italia | -32.9827338 | -68.8785111
322745616 | 147780452 | Italia | -32.9826961 | -68.8784803
1111784836 | 147780452 | Italia | -32.9819076 | -68.8778129
623376506 | 147780452 | Italia | -32.981101699999996 | -68.877113
1609727914 | 147780453 | Sin Nombre | -32.982784 | -68.8862727
1609727889 | 147780453 | Sin Nombre | -32.9827165 | -68.8836063
1609727918 | 147780453 | Sin Nombre | -32.98282 | -68.8830324
1609727921 | 147780453 | Sin Nombre | -32.9828245 | -68.8823564
1609727857 | 147780453 | Sin Nombre | -32.9829267 | -68.8820743
1609727870 | 147780454 | Nazar | -32.9841819 | -68.8848324
1609727912 | 147780454 | Nazar | -32.9840526 | -68.8853849
1609727897 | 147780454 | Nazar | -32.9839782 | -68.8857029
1609727862 | 147780454 | Nazar | -32.9838218 | -68.8863715
1609727868 | 147780454 | Nazar | -32.9837245 | -68.8867877
623376540 | 147780455 | Italia | -32.985893 | -68.8811001
1609673469 | 147780455 | Italia | -32.9857343 | -68.8809798
1609727942 | 147780456 | Sin Nombre | -32.9820394 | -68.8853046
1609727940 | 147780456 | Sin Nombre | -32.9811632 | -68.8849148
1609727866 | 147780457 | Sin Nombre | -32.9855153 | -68.8842922
1111784636 | 147780457 | Sin Nombre | -32.9855954 | -68.8843167
1609727870 | 147780458 | Nazar | -32.9841819 | -68.8848324
1609727922 | 147780458 | Nazar | -32.984601 | -68.8828289
1609727943 | 147780459 | Sin Nombre | -32.9821631 | -68.8829952
1609727925 | 147780459 | Sin Nombre | -32.9811481 | -68.8825357
1609673459 | 147780460 | Sin Nombre | -32.9856625 | -68.8819736
1609673469 | 147780460 | Sin Nombre | -32.9857343 | -68.8809798
1609673455 | 147780461 | Sin Nombre | -32.9857775 | -68.8820383
1609673459 | 147780461 | Sin Nombre | -32.9856625 | -68.8819736
1609727894 | 147780462 | Sin Nombre | -32.983522 | -68.8851998
1609727912 | 147780462 | Sin Nombre | -32.9840526 | -68.8853849
1609727891 | 147780463 | Sin Nombre | -32.9811592 | -68.8842818
1609727895 | 147780463 | Sin Nombre | -32.9814724 | -68.8843578
1609727931 | 147780463 | Sin Nombre | -32.9815691 | -68.8843578
1609727864 | 147780463 | Sin Nombre | -32.9817086 | -68.8844463
1609727941 | 147780463 | Sin Nombre | -32.9817671 | -68.8845241
1609727892 | 147780463 | Sin Nombre | -32.9820708 | -68.8846873
1609727916 | 147780464 | Sin Nombre | -32.985257 | -68.8842024
1609727899 | 147780464 | Sin Nombre | -32.9853836 | -68.8842472
1609727890 | 147780465 | Sin Nombre | -32.9848444 | -68.885786
1609727916 | 147780465 | Sin Nombre | -32.985257 | -68.8842024
1609727893 | 147780466 | Sin Nombre | -32.9818909 | -68.8833922
1609727860 | 147780466 | Sin Nombre | -32.9817559 | -68.8833868
1609727944 | 147780466 | Sin Nombre | -32.9811518 | -68.8831203
1609727897 | 147780467 | Sin Nombre | -32.9839782 | -68.8857029
1609727890 | 147780467 | Sin Nombre | -32.9848444 | -68.885786
1609752330 | 147780874 | Panamericana | -32.9837384 | -68.8897107
391005227 | 147780874 | Panamericana | -32.9838268 | -68.8898848
1609752279 | 147780875 | Sin Nombre | -32.9845434 | -68.8871364
1609752290 | 147780875 | Sin Nombre | -32.9846617 | -68.8871929
1609752324 | 147780876 | Sin Nombre | -32.9847054 | -68.8870511
1609752290 | 147780876 | Sin Nombre | -32.9846617 | -68.8871929
1609752191 | 147780876 | Sin Nombre | -32.9844309 | -68.8879416
1609752191 | 147780877 | Candelaria | -32.9844309 | -68.8879416
1609752231 | 147780877 | Candelaria | -32.9857352 | -68.8889026
391005227 | 147780882 | Panamericana | -32.9838268 | -68.8898848
391005228 | 147780882 | Panamericana | -32.9847059 | -68.8916517
621242163 | 147780882 | Panamericana | -32.9849234 | -68.892138
1609787814 | 147780882 | Panamericana | -32.9850004 | -68.8922476
391005229 | 147780882 | Panamericana | -32.9852948 | -68.8926667
391005230 | 147780882 | Panamericana | -32.9858574 | -68.8932638
1609783190 | 147780882 | Panamericana | -32.9860225 | -68.8934217
1609777107 | 147781862 | Sin Nombre | -32.9827991 | -68.891897
1609777116 | 147781862 | Sin Nombre | -32.9829672 | -68.8917288
1609777125 | 147781862 | Sin Nombre | -32.9830861 | -68.8916372
1609777114 | 147781862 | Sin Nombre | -32.9833008 | -68.8914152
1609777099 | 147781863 | Sin Nombre | -32.9828509 | -68.8914635
1609777101 | 147781863 | Sin Nombre | -32.9828599 | -68.8915654
